BRAND_NAME,WEEK_NUMBER,HIGHEST_REVENUE_BY_BRANDNAME
OPPO,27,24.759373332
OPPO,28,23.310758334
OPPO,29,26.727079248
OPPO,30,25.113641303
OPPO,31,24.575830631
OPPO,32,28.76676562
OPPO,33,28.929075433
OPPO,34,32.62777104
OPPO,35,30.013091463
OPSSON,22,4.267143618
OPSSON,23,5.063368137
OPSSON,24,9.386892313
OPSSON,25,8.753246948
OPSSON,26,11.643013182
OPSSON,27,3.983470027
OPSSON,29,4.932272121
OPSSON,30,11.606532327
OPSSON,31,13.271070959
OPSSON,32,15.620332277
OPSSON,33,9.540511182
OPSSON,34,20.446913278
OPSSON,35,15.678503198
OPTOUCH,22,21.236474405
OPTOUCH,23,12.589684356
OPTOUCH,24,19.978918242
OPTOUCH,25,21.680702407
OPTOUCH,26,17.911471605
OPTOUCH,27,18.056048837
OPTOUCH,28,18.122826791
OPTOUCH,29,12.037164696
OPTOUCH,30,16.782818585
OPTOUCH,31,14.51504079
OPTOUCH,32,19.856354478
OPTOUCH,33,17.735337844
OPTOUCH,34,18.059985677
OPTOUCH,35,18.011027797
OUKITEL,23,11.051973854
OUKITEL,24,18.416590246
OUKITEL,27,7.156114721
OUKITEL,28,18.152481639
OUKITEL,29,7.887696887
OUKITEL,30,16.69659568
OUKITEL,31,23.088787541
OUKITEL,32,12.437035802
OUKITEL,33,17.282151006
OUKITEL,34,28.078342838
OUKITEL,35,14.519939636
PANASONIC,22,20.818463238
PANASONIC,23,8.928865527
PANASONIC,24,18.487333926
PANASONIC,25,20.488305792
PANASONIC,26,18.362631161
PANASONIC,27,19.724012132
PANASONIC,28,18.294348275
PANASONIC,29,19.208633063
PANASONIC,30,15.32076934
PANASONIC,31,14.926922653
PANASONIC,32,12.983264959
PANASONIC,33,25.319242556
PANASONIC,34,19.869830975
PANASONIC,35,15.287852725
PANTECH,22,4.828769632
PANTECH,23,7.449497627
PANTECH,24,9.308302897
PANTECH,25,17.434117247
PANTECH,26,14.532675695
PANTECH,27,19.64959596
PANTECH,28,11.582865383
PANTECH,29,13.836789062
PANTECH,30,18.465337055
PANTECH,31,9.108399957
PANTECH,32,14.065397483
PANTECH,33,8.365216181
PANTECH,34,15.35806104
PANTECH,35,9.327453258
PEACE,22,20.380744415
PEACE,23,22.234718203
PEACE,24,20.971457736
PEACE,25,20.447655345
PEACE,26,21.616047433
PEACE,27,19.532866101
PEACE,28,18.162658039
PEACE,29,21.920211985
PEACE,30,19.728968453
PEACE,31,22.378163862
PEACE,32,21.489664138
PEACE,33,26.575573
PEACE,34,23.646826894
PEACE,35,23.931853113
PEL MOBILE PHONE,22,16.068636622
PEL MOBILE PHONE,23,5.626050362
PEL MOBILE PHONE,24,4.639901514
PEL MOBILE PHONE,26,15.552891249
PEL MOBILE PHONE,27,14.62434453
PEL MOBILE PHONE,28,2.956455104
PEL MOBILE PHONE,29,16.572991898
PEL MOBILE PHONE,30,4.412041591
PEL MOBILE PHONE,31,8.527359953
PEL MOBILE PHONE,32,19.308076347
PEL MOBILE PHONE,33,17.801227496
PEL MOBILE PHONE,34,14.445557525
PEL MOBILE PHONE,35,10.597430058
PEPKOR,22,13.381431399
PEPKOR,23,10.577039352
PEPKOR,24,19.730303388
PEPKOR,25,16.671983578
PEPKOR,26,11.374994744
PEPKOR,27,11.162565402
PEPKOR,28,7.276973226
PEPKOR,29,2.359129341
PEPKOR,30,3.029422209
PEPKOR,31,14.291185579
PEPKOR,32,16.704977708
PEPKOR,33,13.518037047
PEPKOR,34,3.307020992
PEPKOR,35,19.578487585
PHICOMM (SHANGHAI) CO LTD,22,6.991073158
PHICOMM (SHANGHAI) CO LTD,23,7.766537805
PHICOMM (SHANGHAI) CO LTD,24,18.508020665
PHICOMM (SHANGHAI) CO LTD,25,9.691276464
PHICOMM (SHANGHAI) CO LTD,26,1.754764866
PHICOMM (SHANGHAI) CO LTD,27,5.28216795
PHICOMM (SHANGHAI) CO LTD,28,12.176567521
PHICOMM (SHANGHAI) CO LTD,29,13.979381572
PHICOMM (SHANGHAI) CO LTD,30,8.767714482
PHICOMM (SHANGHAI) CO LTD,31,4.113882061
PHICOMM (SHANGHAI) CO LTD,32,14.778647518
PHICOMM (SHANGHAI) CO LTD,33,8.244656677
PHICOMM (SHANGHAI) CO LTD,34,12.191361158
PHICOMM (SHANGHAI) CO LTD,35,11.092411931
PHILIPS,22,15.230764786
PHILIPS,23,18.247674336
PHILIPS,24,8.790351956
PHILIPS,25,7.604513359
PHILIPS,26,17.455441206
PHILIPS,27,13.175634903
PHILIPS,28,0.5097273369
PHILIPS,29,14.938750919
PHILIPS,30,14.099121721
PHILIPS,31,15.011003091
PHILIPS,32,11.441637463
PHILIPS,33,17.451321369
PHILIPS,34,16.990935989
PHILIPS,35,18.060755512
PHOENIX,22,4.466638264
PHOENIX,23,1.485611593
PHOENIX,24,4.937126554
PHOENIX,25,11.978578911
PHOENIX,26,8.415176669
PHOENIX,27,6.532440696
PHOENIX,28,8.42989214
PHOENIX,29,18.294988047
PHOENIX,30,3.065243199
PHOENIX,31,18.221888874
PHOENIX,32,9.386288036
PHOENIX,33,13.676873771
PHOENIX,34,14.973467881
PHOENIX,35,18.623802926
PHONE CARE AXIOM TELECOM,22,15.958230904
PHONE CARE AXIOM TELECOM,23,5.131533812
PHONE CARE AXIOM TELECOM,24,8.473433202
PHONE CARE AXIOM TELECOM,25,16.814243884
PHONE CARE AXIOM TELECOM,26,18.663295828
PHONE CARE AXIOM TELECOM,27,16.687345525
PHONE CARE AXIOM TELECOM,28,6.242039305
PHONE CARE AXIOM TELECOM,29,8.020369368
PHONE CARE AXIOM TELECOM,30,9.196610513
PHONE CARE AXIOM TELECOM,31,15.075946588
PHONE CARE AXIOM TELECOM,32,12.136720912
PHONE CARE AXIOM TELECOM,33,20.163676733
PHONE CARE AXIOM TELECOM,34,14.984142553
PHONE CARE AXIOM TELECOM,35,15.588844334
PICUS,22,5.254384318
PICUS,23,11.728398467
PICUS,24,3.927033452
PICUS,25,8.887452089
PICUS,26,4.312671844
PICUS,27,13.191497091
PICUS,28,18.167434268
PICUS,29,3.553949594
PICUS,30,10.797905875
PICUS,31,21.057709287
PICUS,32,18.326565003
PICUS,33,4.893123908
PICUS,34,14.924302789
PICUS,35,13.268917914
PRESTIGIO,22,17.821933886
PRESTIGIO,23,11.135496419
PRESTIGIO,24,10.584314116
PRESTIGIO,25,14.631624603
PRESTIGIO,26,0.6399602811
PRESTIGIO,27,7.861397025
PRESTIGIO,28,14.886645494
PRESTIGIO,29,14.877919935
PRESTIGIO,30,1.592931792
PRESTIGIO,31,14.346272674
PRESTIGIO,32,12.669956872
PRESTIGIO,33,12.273200047
PRESTIGIO,34,5.38046411
PRESTIGIO,35,22.325850196
PRIMO,22,10.680893744
PRIMO,23,13.470077155
PRIMO,24,17.721656151
PRIMO,25,15.112262967
PRIMO,26,10.264773682
PRIMO,27,9.564801537
PRIMO,28,19.125764889
PRIMO,29,18.463667871
PRIMO,30,15.435116716
PRIMO,31,8.672067953
PRIMO,32,10.633812866
PRIMO,33,9.818688231
PRIMO,34,18.787290224
PRIMO,35,15.486979589
QMOBILE,22,20.163519382
QMOBILE,23,20.512112796
QMOBILE,24,19.63809553
QMOBILE,25,19.806401464
QMOBILE,26,19.743891079
QMOBILE,27,19.932387922
QMOBILE,28,18.646321975
QMOBILE,29,16.165418113
QMOBILE,30,9.593423456
QMOBILE,31,15.89731478
QMOBILE,32,21.48594734
QMOBILE,33,21.469350684
QMOBILE,34,19.988385263
QMOBILE,35,19.251180543
QPHONE,22,19.699962216
QPHONE,23,20.657902879
QPHONE,24,22.425802058
QPHONE,25,19.020003028
QPHONE,26,21.71746078
QPHONE,27,25.902890042
QPHONE,28,22.453175615
QPHONE,29,19.8808322
QPHONE,30,20.129459028
QPHONE,31,26.560527295
QPHONE,32,20.773237238
QPHONE,33,31.892611326
QPHONE,34,32.345060743
QPHONE,35,22.712136248
QUANTUM,23,7.93635344
QUANTUM,24,5.275966018
QUANTUM,25,13.885578287
QUANTUM,26,6.909585482
QUANTUM,27,14.563176665
QUANTUM,29,11.181541798
QUANTUM,30,19.792641758
QUANTUM,33,3.39541813
QUANTUM,34,20.35534691
QUANTUM,35,16.444692471
QUARTEL,22,13.259016093
QUARTEL,23,7.762792238
QUARTEL,24,19.986144296
QUARTEL,25,17.841472332
QUARTEL,26,16.908093072
QUARTEL,27,3.257946336
QUARTEL,28,20.110429804
QUARTEL,29,15.785525747
QUARTEL,30,12.258498285
QUARTEL,31,6.272763767
QUARTEL,32,5.568389391
QUARTEL,33,4.90086108
QUARTEL,34,18.191298416
QUARTEL,35,21.284077797
QUARTEL INFOTECH,22,19.95269713
QUARTEL INFOTECH,23,21.553159751
QUARTEL INFOTECH,24,20.241915986
QUARTEL INFOTECH,25,16.144091368
QUARTEL INFOTECH,26,15.945106866
QUARTEL INFOTECH,27,18.762872135
QUARTEL INFOTECH,28,21.775820958
QUARTEL INFOTECH,29,18.930956946
QUARTEL INFOTECH,30,20.809908013
QUARTEL INFOTECH,31,20.635842576
QUARTEL INFOTECH,32,19.819281623
QUARTEL INFOTECH,33,19.163081181
QUARTEL INFOTECH,34,17.316517367
QUARTEL INFOTECH,35,20.809017696
QUECTEL WIRELESS,30,17.460975836
QUECTEL WIRELESS,31,19.19839307
QUECTEL WIRELESS,32,12.360073471
QUECTEL WIRELESS,33,20.038133897
QUECTEL WIRELESS,34,18.236052034
QUECTEL WIRELESS,35,16.474020393
RAINBOW,22,12.352094354
RAINBOW,23,12.023618281
RAINBOW,24,20.394404375
RAINBOW,25,13.275070382
RAINBOW,26,13.906923526
RAINBOW,27,3.016572766
RAINBOW,28,11.509113936
RAINBOW,29,19.025838105
RAINBOW,30,14.425020337
RAINBOW,31,7.07849409
RAINBOW,32,4.128652844
RAINBOW,33,19.946937758
RAINBOW,34,6.745590109
RAINBOW,35,16.314713668
RAJON,22,20.660238914
RAJON,23,20.30451981
RAJON,24,23.752809775
RAJON,25,19.317744286
RAJON,26,19.603499714
RAJON,27,19.816896901
RAJON,28,17.760620996
RAJON,29,20.998285884
RAJON,30,17.881616507
RAJON,31,21.497749995
RAJON,32,20.474922132
RAJON,33,17.197373781
RAJON,34,21.259104344
RAJON,35,31.202298419
RANGS,22,19.875547266
RANGS,23,22.111114699
RANGS,24,21.219064233
RANGS,25,22.453223118
RANGS,26,17.770082058
RANGS,27,21.765268602
RANGS,28,18.889698492
RANGS,29,20.229116815
RANGS,30,20.354929942
RANGS,31,20.92635803
RANGS,32,20.828057435
RANGS,33,21.501026462
RANGS,34,23.774727524
RANGS,35,22.85557313
REACH TECH,22,19.078077932
REACH TECH,23,6.059089473
REACH TECH,24,19.002238271
REACH TECH,25,9.260853999
REACH TECH,26,16.487734976
REACH TECH,27,17.007753847
REACH TECH,28,18.781543053
REACH TECH,29,16.424498953
REACH TECH,30,10.154144776
REACH TECH,31,10.290718669
REACH TECH,32,11.704903954
REACH TECH,33,18.134171192
REACH TECH,34,19.188444792
REACH TECH,35,21.014430681
RIVO,22,17.525298437
RIVO,23,17.906053822
RIVO,24,7.04212089
RIVO,25,20.067581808
RIVO,26,12.476843695
RIVO,27,20.063262104
RIVO,28,19.204659659
RIVO,29,15.870316452
RIVO,30,6.960939201
RIVO,31,15.194806452
RIVO,32,16.025281671
RIVO,33,18.496991714
RIVO,34,22.318186667
RIVO,35,4.484729474
RIYA,22,19.676492884
RIYA,23,20.753215114
RIYA,24,23.441700547
RIYA,25,19.749915451
RIYA,26,19.835228495
RIYA,27,20.281797875
RIYA,28,20.942558986
RIYA,29,18.630757426
RIYA,30,22.329306783
RIYA,31,19.702284531
RIYA,32,19.50377398
RIYA,33,23.984671593
RIYA,34,17.966828765
RIYA,35,21.200650318
SAMSUNG,22,29.148506098
SAMSUNG,23,33.495317092
SAMSUNG,24,35.994032731
SAMSUNG,25,24.869028391
SAMSUNG,26,28.408986935
SAMSUNG,27,29.287003672
SAMSUNG,28,31.230539405
SAMSUNG,29,28.544395259
SAMSUNG,30,34.012326514
SAMSUNG,31,33.367226378
SAMSUNG,32,37.876874029
SAMSUNG,33,44.696869739
SAMSUNG,34,82.92103339
SAMSUNG,35,47.241290214
SB TEL,22,27.857208636
SB TEL,23,29.046836582
SB TEL,24,32.591137633
SB TEL,25,25.290538614
SB TEL,26,23.96612588
SB TEL,27,24.466644847
SB TEL,28,22.30273297
SB TEL,29,24.156258921
SB TEL,30,22.097167485
SB TEL,31,24.396790092
SB TEL,32,26.070076268
SB TEL,33,31.028237001
SB TEL,34,29.655387867
SB TEL,35,24.813858275
"SHARP CORPORATION, IOT COMMUNICATION BU",22,1.832319587
"SHARP CORPORATION, IOT COMMUNICATION BU",23,4.869319295
"SHARP CORPORATION, IOT COMMUNICATION BU",24,21.32549792
"SHARP CORPORATION, IOT COMMUNICATION BU",25,6.874771488
"SHARP CORPORATION, IOT COMMUNICATION BU",26,3.903129615
"SHARP CORPORATION, IOT COMMUNICATION BU",27,4.731687163
"SHARP CORPORATION, IOT COMMUNICATION BU",28,9.887697033
"SHARP CORPORATION, IOT COMMUNICATION BU",29,14.081668984
"SHARP CORPORATION, IOT COMMUNICATION BU",30,2.525474839
"SHARP CORPORATION, IOT COMMUNICATION BU",31,4.036092478
"SHARP CORPORATION, IOT COMMUNICATION BU",32,15.609734703
"SHARP CORPORATION, IOT COMMUNICATION BU",33,8.140544218
"SHARP CORPORATION, IOT COMMUNICATION BU",34,10.122805923
"SHARP CORPORATION, IOT COMMUNICATION BU",35,19.553438171
SICO,22,14.963290511
SICO,23,20.403526893
SICO,24,7.65954824
SICO,25,3.40407603
SICO,26,2.946238288
SICO,27,15.086477512
SICO,28,17.484152624
SICO,29,13.576897132
SICO,30,15.82802319
SICO,31,15.972168782
SICO,32,18.422354764
SICO,33,17.431626564
SICO,34,15.360988737
SICO,35,5.28288891
SIEMENS,22,19.209604026
SIEMENS,23,22.232122687
SIEMENS,24,22.539132628
SIEMENS,25,18.44790434
SIEMENS,26,20.717413205
SIEMENS,27,19.806426585
SIEMENS,28,19.388131589
SIEMENS,29,21.099623043
SIEMENS,30,21.452947047
SIEMENS,31,21.731284748
SIEMENS,32,21.25830535
SIEMENS,33,20.17366708
SIEMENS,34,22.507705652
SIEMENS,35,20.907225716
SIERRA WIRELESS,25,10.869397311
SIERRA WIRELESS,26,17.783441053
SIERRA WIRELESS,27,3.699210008
SIERRA WIRELESS,28,9.439816248
SIERRA WIRELESS,29,10.663295931
SIERRA WIRELESS,30,10.060779819
SIERRA WIRELESS,31,13.170484379
SIERRA WIRELESS,32,19.367517822
SIERRA WIRELESS,33,11.5883994
SIERRA WIRELESS,34,10.077390632
SIERRA WIRELESS,35,22.091562761
SINGTECH,24,6.180592688
SINGTECH,25,8.625473293
SINGTECH,26,11.221508564
SINGTECH,27,5.385976818
SINGTECH,28,3.54248494
SINGTECH,29,9.832056971
SINGTECH,30,5.449279865
SINGTECH,31,10.246179222
SINGTECH,32,6.032017919
SINGTECH,33,20.875721418
SINGTECH,34,20.152361376
SINGTECH,35,17.175834646
SKK,22,6.449128964
SKK,23,6.967994599
SKK,24,5.683910329
SKK,25,12.335454954
SKK,26,10.008451479
SKK,27,19.304864119
SKK,28,18.919328293
SKK,29,16.493025034
SKK,30,13.622362341
SKK,31,17.19796095
SKK,32,18.367809899
SKK,33,8.434341843
SKK,34,13.628421074
SKK,35,18.289270787
SKY,22,18.302886909
SKY,23,15.294864219
SKY,24,5.935665485
SKY,25,13.03790461
SKY,26,10.25726929
SKY,27,13.325210011
SKY,28,17.277022403
SKY,29,6.612209241
SKY,30,3.920110714
SKY,31,19.313276203
SKY,32,12.483542696
SKY,33,20.514310499
SKY,34,22.388830296
SKY,35,13.540233878
SKY BLUE,22,18.273187739
SKY BLUE,23,16.100865203
SKY BLUE,24,18.830773066
SKY BLUE,25,18.040212871
SKY BLUE,26,18.63803706
SKY BLUE,27,19.536338236
SKY BLUE,28,12.4377253
SKY BLUE,29,17.231331213
SKY BLUE,30,19.189528747
SKY BLUE,31,18.008411411
SKY BLUE,32,20.545720957
SKY BLUE,33,19.725819595
SKY BLUE,34,20.334037486
SKY BLUE,35,20.463916797
SMART,22,18.525567423
SMART,23,17.513972493
SMART,24,19.118765343
SMART,25,20.074965001
SMART,26,17.87955189
SMART,27,20.670488213
SMART,28,18.525706608
SMART,29,16.869904605
SMART,30,18.999082668
SMART,31,20.648433596
SMART,32,20.535595966
SMART,33,18.792652927
SMART,34,18.29649114
SMART,35,18.967389305
SMARTA,22,19.399304761
SMARTA,23,20.109899369
SMARTA,24,18.835670201
SMARTA,25,20.307954
SMARTA,26,21.416157485
SMARTA,27,23.198880834
SMARTA,28,18.302831589
SMARTA,29,21.844249119
SMARTA,30,12.376076984
SMARTA,31,15.807578478
SMARTA,32,28.625605643
SMARTA,33,24.309161188
SMARTA,34,21.433427114
SMARTA,35,22.225800024
SMARTCELL,28,12.537115234
SMARTCELL,29,4.42646654
SMARTCELL,30,14.470147018
SMARTCELL,31,12.120914155
SMARTCELL,32,9.737154521
SMARTCELL,33,12.479696277
SMARTCELL,34,13.394284328
SMARTCELL,35,14.25861166
SMILE,22,20.038596008
SMILE,23,0.7675196661
SMILE,24,12.459652556
SMILE,25,8.884993445
SMILE,26,4.622163082
SMILE,27,10.085810879
SMILE,28,11.553467538
SMILE,29,7.688158923
SMILE,30,12.936718243
SMILE,31,16.231667199
SMILE,32,4.927677614
SMILE,33,20.051070049
SMILE,34,14.269127414
SMILE,35,20.089065956
SONOVO,22,13.283144409
SONOVO,23,20.956431756
SONOVO,24,19.051277465
SONOVO,25,20.167532471
SONOVO,26,14.671470751
SONOVO,27,17.631920525
SONOVO,28,17.041482672
SONOVO,29,16.766499919
SONOVO,30,10.031807847
SONOVO,31,14.167060212
SONOVO,32,19.707710754
SONOVO,33,8.965222032
SONOVO,34,20.135408843
SONOVO,35,14.758614921
SONY,22,18.736039889
SONY,23,23.079176581
SONY,24,21.551899401
SONY,25,16.541821685
SONY,26,16.532824643
SONY,27,20.635942996
SONY,28,10.139669432
SONY,29,16.681169834
SONY,30,14.22329202
SONY,31,20.793930655
SONY,32,12.58388501
SONY,33,21.323280893
SONY,34,13.670355277
SONY,35,19.258804392
SONYERICSSON,22,18.4814247
SONYERICSSON,23,24.74565002
SONYERICSSON,24,23.364066272
SONYERICSSON,25,21.957598088
SONYERICSSON,26,19.943427238
SONYERICSSON,27,21.487773488
SONYERICSSON,28,20.118884895
SONYERICSSON,29,24.09094512
SONYERICSSON,30,22.277770737
SONYERICSSON,31,21.051173638
SONYERICSSON,32,20.704772941
SONYERICSSON,33,22.166238824
SONYERICSSON,34,24.497580315
SONYERICSSON,35,25.294860048
SPORTS,22,20.133595781
SPORTS,23,18.951771313
SPORTS,24,20.466302815
SPORTS,25,16.429636217
SPORTS,26,19.40953259
SPORTS,27,19.854840833
SPORTS,28,19.246484624
SPORTS,29,21.202168989
SPORTS,30,20.895422076
SPORTS,31,19.566984163
SPORTS,32,16.099979175
SPORTS,33,20.875796108
SPORTS,34,20.53197373
SPORTS,35,29.37329591
SPREADTRUM,25,7.816233196
SPREADTRUM,26,15.253171807
SPREADTRUM,27,15.450713001
SPREADTRUM,29,12.733952693
SPREADTRUM,30,16.212604044
SPREADTRUM,32,13.148917663
SPREADTRUM,33,17.950615284
SPREADTRUM,34,8.015565469
SPREADTRUM,35,3.256309032
SPRINT,22,16.008212844
SPRINT,23,14.809516116
SPRINT,24,21.29271877
SPRINT,26,9.835312846
SPRINT,27,13.124344514
SPRINT,28,11.043153978
SPRINT,30,5.218957314
SPRINT,31,13.220016535
SPRINT,32,19.340223184
SPRINT,33,18.893108855
SPRINT,34,17.341699349
SPRINT,35,15.47201572
STAR CELLS,24,13.343634318
STAR CELLS,25,3.86201021
STAR CELLS,26,3.290102596
STAR CELLS,27,13.196122967
STAR CELLS,28,4.144053746
STAR CELLS,30,19.781562026
STAR CELLS,31,14.805412812
STAR CELLS,32,19.70956836
STAR CELLS,33,15.90113523
STAR CELLS,34,18.518551187
STARK,22,20.373458991
STARK,23,22.849974295
STARK,24,17.841088489
STARK,25,17.228273066
STARK,26,14.102199268
STARK,27,21.399113077
STARK,28,19.059376256
STARK,29,13.539020165
STARK,30,18.906699782
STARK,31,21.468617124
STARK,32,19.798146639
STARK,33,22.601720062
STARK,34,17.56637278
STARK,35,20.555423061
STIL,22,1.117964858
STIL,23,5.384458592
STIL,24,4.649235264
STIL,27,19.207212293
STIL,32,18.653738015
STIL,33,2.560102704
STRAWBERRY,22,20.311521938
STRAWBERRY,23,20.404359772
STRAWBERRY,24,21.906538684
STRAWBERRY,25,18.296962509
STRAWBERRY,26,21.656391538
STRAWBERRY,27,17.6274669
STRAWBERRY,28,19.648060181
STRAWBERRY,29,20.534129307
STRAWBERRY,30,19.464318156
STRAWBERRY,31,19.24446493
STRAWBERRY,32,22.233339879
STRAWBERRY,33,20.685931903
STRAWBERRY,34,21.603616572
STRAWBERRY,35,20.320378975
STYLUS,22,20.271597733
STYLUS,23,22.733117182
STYLUS,24,22.54844665
STYLUS,25,17.984758844
STYLUS,26,17.727777456
STYLUS,27,17.816895855
STYLUS,28,18.179071167
STYLUS,29,21.461991724
STYLUS,30,20.574379778
STYLUS,31,22.161802699
STYLUS,32,21.651051734
STYLUS,33,22.171840213
STYLUS,34,17.624084882
STYLUS,35,19.048277692
SUNUP,22,13.841330631
SUNUP,23,20.665530446
SUNUP,24,17.025653732
SUNUP,25,19.038649095
SUNUP,26,5.691150589
SUNUP,27,8.987489447
SUNUP,28,14.729136724
SUNUP,29,15.460205072
SUNUP,30,2.277985866
SUNUP,31,2.784482926
SUNUP,32,20.254094329
SUNUP,33,11.986985313
SUNUP,34,11.854503563
SUNUP,35,9.422748603
SUPER STAR,22,22.40117745
SUPER STAR,23,24.832831472
SUPER STAR,24,30.617776062
SUPER STAR,25,18.263037663
SUPER STAR,26,23.515586731
SUPER STAR,27,19.880127229
SUPER STAR,28,22.000328026
SUPER STAR,29,21.802287715
SUPER STAR,30,19.852050011
SUPER STAR,31,21.466135994
SUPER STAR,32,16.637642936
SUPER STAR,33,24.242969202
SUPER STAR,34,18.904238039
SUPER STAR,35,19.53688657
SYMPHONY,22,23.708326568
SYMPHONY,23,40.382645483
SYMPHONY,24,30.617894889
SYMPHONY,25,25.246540426
SYMPHONY,26,28.244179089
SYMPHONY,27,29.671066759
SYMPHONY,28,24.623976812
SYMPHONY,29,40.740930727
SYMPHONY,30,35.241575935
SYMPHONY,31,29.473106527
SYMPHONY,32,25.762276501
SYMPHONY,33,30.600859843
SYMPHONY,34,29.314437675
SYMPHONY,35,40.259772928
TAUFIKA,22,17.089549593
TAUFIKA,23,21.390701297
TAUFIKA,24,20.973389623
TAUFIKA,25,18.166953105
TAUFIKA,26,16.32480318
TAUFIKA,27,16.606808146
TAUFIKA,28,18.256915589
TAUFIKA,29,19.777903228
TAUFIKA,30,18.664802549
TAUFIKA,31,20.957335204
TAUFIKA,32,21.025624387
TAUFIKA,33,19.65329787
TAUFIKA,34,20.099667884
TAUFIKA,35,18.51033577
TECNO,22,21.137804416
TECNO,23,24.084080268
TECNO,24,19.197317332
TECNO,25,26.08219532
TECNO,26,20.960351631
TECNO,27,20.793862245
TECNO,28,17.295641892
TECNO,29,23.406354526
TECNO,30,23.414161864
TECNO,31,25.574189669
TECNO,32,22.311799744
TECNO,33,24.33316853
TECNO,34,24.548056838
TECNO,35,25.765423159
TELEGO,22,15.692244261
TELEGO,23,14.420429492
TELEGO,24,18.284901844
TELEGO,25,9.481485197
TELEGO,26,13.12726221
TELEGO,27,9.336594224
TELEGO,28,14.956572596
TELEGO,29,9.154446861
TELEGO,30,17.90747045
TELEGO,31,19.980901689
TELEGO,32,18.40278592
TELEGO,33,12.289831665
TELEGO,34,13.239697963
TELEGO,35,5.719916992
TINMO,22,21.687200415
TINMO,23,22.28757132
TINMO,24,24.818802506
TINMO,25,18.641729139
TINMO,26,22.401394093
TINMO,27,19.665756351
TINMO,28,19.246989935
TINMO,29,20.854360213
TINMO,30,20.605453353
TINMO,31,25.124044834
TINMO,32,29.362762127
TINMO,33,26.559667022
TINMO,34,22.96619742
TINMO,35,23.902841287
TINNO,23,9.387466086
TINNO,27,2.208198017
TINNO,28,2.33831216
TINNO,29,7.47853373
TINNO,30,3.246609899
TINNO,31,18.600942091
TINNO,32,11.691714553
TINNO,33,2.412909119
TINNO,34,11.526539212
TITANIC MOBILE,22,19.89643304
TITANIC MOBILE,23,22.849628101
TITANIC MOBILE,24,21.991569118
TITANIC MOBILE,25,20.186421572
TITANIC MOBILE,26,20.443865017
TITANIC MOBILE,27,20.581943639
TITANIC MOBILE,28,20.704546406
TITANIC MOBILE,29,20.239371386
TITANIC MOBILE,30,19.881362801
TITANIC MOBILE,31,20.609392223
TITANIC MOBILE,32,21.574531171
TITANIC MOBILE,33,28.401928626
TITANIC MOBILE,34,21.661632667
TITANIC MOBILE,35,22.631567913
TOUCHMATE,22,1.685979126
TOUCHMATE,23,3.205755518
TOUCHMATE,24,6.616868851
TOUCHMATE,28,15.614237915
TOUCHMATE,29,7.930746583
TOUCHMATE,30,9.830637328
TOUCHMATE,31,18.091675811
TOUCHMATE,32,11.129289271
TOUCHMATE,33,4.423741949
TOUCHMATE,34,4.677251009
TOUCHMATE,35,14.155455942
TP-LINK,22,12.597776486
TP-LINK,23,22.392495751
TP-LINK,24,11.44963957
TP-LINK,25,17.604094297
TP-LINK,26,16.050998311
TP-LINK,27,17.853659561
TP-LINK,28,5.797094279
TP-LINK,29,4.911434183
TP-LINK,30,8.795604331
TP-LINK,31,4.64022518
TP-LINK,32,19.335099897
TP-LINK,33,16.1696097
TP-LINK,34,19.298184576
TP-LINK,35,10.736662272
TRIDENT,23,20.017872646
TRIDENT,24,8.10965137
TRIDENT,25,14.904746314
TRIDENT,26,2.668237132
TRIDENT,28,18.906424633
TRIDENT,31,6.430724326
TRIDENT,33,9.308680889
TRIDENT,34,11.135992269
TRIDENT,35,16.392403029
TWINMOS,22,1.386548802
TWINMOS,23,6.389547349
TWINMOS,24,19.546686537
TWINMOS,25,8.474778083
TWINMOS,26,13.387119387
TWINMOS,27,6.267545332
TWINMOS,28,10.789347908
TWINMOS,29,13.450500565
TWINMOS,31,13.531731983
TWINMOS,32,18.654943092
TWINMOS,33,3.346905578
TWINMOS,34,4.060579514
TWINMOS,35,13.118544437
VIVO,22,20.928601434
VIVO,23,18.514130048
VIVO,24,23.80846612
VIVO,25,23.484610776
VIVO,26,20.152210058
VIVO,27,19.935290507
VIVO,28,20.180359756
VIVO,29,18.491242459
VIVO,30,20.195439517
VIVO,31,20.856361687
VIVO,32,20.618632585
VIVO,33,28.618827799
VIVO,34,22.694474564
VIVO,35,21.16830206
VSUN,22,19.228468114
VSUN,23,14.770321737
VSUN,24,13.140009479
VSUN,25,11.128989354
VSUN,26,15.510736856
VSUN,27,18.72644587
VSUN,28,17.969638752
VSUN,29,19.761963877
VSUN,30,11.172707713
VSUN,31,7.559449776
VSUN,32,22.583988912
VSUN,33,15.869793673
VSUN,34,21.314969166
VSUN,35,26.619309451
VTECH,22,18.591746083
VTECH,23,11.666657718
VTECH,24,13.102687652
VTECH,25,15.038265013
VTECH,26,11.162818145
VTECH,27,7.548508616
VTECH,28,3.775817887
VTECH,29,10.692457921
VTECH,30,6.265487129
VTECH,31,12.47947775
VTECH,32,14.037083141
VTECH,33,14.068119322
VTECH,34,14.02745604
VTECH,35,9.025007068
WALTON,22,24.283952814
WALTON,23,30.547115694
WALTON,24,28.532432805
WALTON,25,22.113818185
WALTON,26,24.623204684
WALTON,27,21.761150615
WALTON,28,21.812178985
WALTON,29,23.86534863
