BRAND_NAME,WEEK_NUMBER,LOWEST_REVENUE_BY_BRANDNAME
ONEPLUS,29,2.029780477
ONEPLUS,30,1.634528341
ONEPLUS,31,3.417582009
ONEPLUS,32,2.970650236
ONEPLUS,33,7.230035163
ONEPLUS,34,3.453347092
ONEPLUS,35,1.306295469
OPPO,22,1.026482467
OPPO,23,0.7281740749
OPPO,24,0.1291329916
OPPO,25,0.5085339491
OPPO,26,0.6449590309
OPPO,27,0.7451408671
OPPO,28,0.7800408437
OPPO,29,0.2805926663
OPPO,30,0.1833160678
OPPO,31,0.3789092613
OPPO,32,0.243779784
OPPO,33,0.364643401
OPPO,34,0.9021577231
OPPO,35,0.7742871426
OPSSON,22,4.267143618
OPSSON,23,5.063368137
OPSSON,24,9.386892313
OPSSON,25,8.753246948
OPSSON,26,11.643013182
OPSSON,27,3.983470027
OPSSON,29,4.932272121
OPSSON,30,11.606532327
OPSSON,31,13.271070959
OPSSON,32,15.620332277
OPSSON,33,9.540511182
OPSSON,34,20.446913278
OPSSON,35,15.678503198
OPTOUCH,22,4.928854068
OPTOUCH,23,9.52459427
OPTOUCH,24,9.6472669
OPTOUCH,25,3.669612196
OPTOUCH,26,10.432766154
OPTOUCH,27,10.582936901
OPTOUCH,28,0.7804605697
OPTOUCH,29,4.60359027
OPTOUCH,30,1.956106468
OPTOUCH,31,2.473932797
OPTOUCH,32,1.976708276
OPTOUCH,33,7.080685574
OPTOUCH,34,5.567863198
OPTOUCH,35,2.684782554
OUKITEL,23,11.051973854
OUKITEL,24,18.416590246
OUKITEL,27,5.317316744
OUKITEL,28,16.82989994
OUKITEL,29,7.887696887
OUKITEL,30,16.69659568
OUKITEL,31,2.93172784
OUKITEL,32,7.940514446
OUKITEL,33,9.727472337
OUKITEL,34,18.64391349
OUKITEL,35,14.519939636
PANASONIC,22,3.618266634
PANASONIC,23,2.120485915
PANASONIC,24,3.443507349
PANASONIC,25,4.462281877
PANASONIC,26,2.884969065
PANASONIC,27,11.387757543
PANASONIC,28,2.280288083
PANASONIC,29,4.945449404
PANASONIC,30,6.956372762
PANASONIC,31,6.461564811
PANASONIC,32,3.976559272
PANASONIC,33,5.406601295
PANASONIC,34,8.013191855
PANASONIC,35,3.945283185
PANTECH,22,4.828769632
PANTECH,23,7.449497627
PANTECH,24,9.308302897
PANTECH,25,17.434117247
PANTECH,26,14.532675695
PANTECH,27,19.64959596
PANTECH,28,11.582865383
PANTECH,29,13.836789062
PANTECH,30,18.465337055
PANTECH,31,9.108399957
PANTECH,32,14.065397483
PANTECH,33,8.365216181
PANTECH,34,15.35806104
PANTECH,35,9.327453258
PEACE,22,1.01506307
PEACE,23,1.944564111
PEACE,24,1.812854822
PEACE,25,2.759213757
PEACE,26,2.076589607
PEACE,27,1.249568252
PEACE,28,2.004201956
PEACE,29,1.649113625
PEACE,30,0.8959982496
PEACE,31,2.06488079
PEACE,32,2.72920187
PEACE,33,1.365847039
PEACE,34,2.082832557
PEACE,35,1.386288984
PEL MOBILE PHONE,22,16.068636622
PEL MOBILE PHONE,23,5.626050362
PEL MOBILE PHONE,24,4.639901514
PEL MOBILE PHONE,26,15.552891249
PEL MOBILE PHONE,27,14.62434453
PEL MOBILE PHONE,28,2.956455104
PEL MOBILE PHONE,29,16.572991898
PEL MOBILE PHONE,30,4.412041591
PEL MOBILE PHONE,31,8.527359953
PEL MOBILE PHONE,32,19.308076347
PEL MOBILE PHONE,33,17.801227496
PEL MOBILE PHONE,34,14.445557525
PEL MOBILE PHONE,35,10.597430058
PEPKOR,22,13.381431399
PEPKOR,23,10.577039352
PEPKOR,24,19.730303388
PEPKOR,25,16.671983578
PEPKOR,26,11.374994744
PEPKOR,27,11.162565402
PEPKOR,28,7.276973226
PEPKOR,29,2.359129341
PEPKOR,30,3.029422209
PEPKOR,31,14.291185579
PEPKOR,32,16.704977708
PEPKOR,33,13.518037047
PEPKOR,34,3.307020992
PEPKOR,35,19.578487585
PHICOMM (SHANGHAI) CO LTD,22,4.255775883
PHICOMM (SHANGHAI) CO LTD,23,1.452734603
PHICOMM (SHANGHAI) CO LTD,24,18.508020665
PHICOMM (SHANGHAI) CO LTD,25,9.691276464
PHICOMM (SHANGHAI) CO LTD,26,1.754764866
PHICOMM (SHANGHAI) CO LTD,27,4.87532797
PHICOMM (SHANGHAI) CO LTD,28,4.50641972
PHICOMM (SHANGHAI) CO LTD,29,4.735995136
PHICOMM (SHANGHAI) CO LTD,30,5.577931057
PHICOMM (SHANGHAI) CO LTD,31,4.113882061
PHICOMM (SHANGHAI) CO LTD,32,11.488617015
PHICOMM (SHANGHAI) CO LTD,33,8.244656677
PHICOMM (SHANGHAI) CO LTD,34,12.191361158
PHICOMM (SHANGHAI) CO LTD,35,2.79105859
PHILIPS,22,15.230764786
PHILIPS,23,18.247674336
PHILIPS,24,8.790351956
PHILIPS,25,7.604513359
PHILIPS,26,17.455441206
PHILIPS,27,13.175634903
PHILIPS,28,0.5097273369
PHILIPS,29,14.938750919
PHILIPS,30,14.099121721
PHILIPS,31,15.011003091
PHILIPS,32,6.229442384
PHILIPS,33,12.137478783
PHILIPS,34,9.764809644
PHILIPS,35,6.245887574
PHOENIX,22,4.466638264
PHOENIX,23,1.485611593
PHOENIX,24,4.937126554
PHOENIX,25,11.978578911
PHOENIX,26,8.415176669
PHOENIX,27,6.532440696
PHOENIX,28,8.42989214
PHOENIX,29,18.294988047
PHOENIX,30,3.065243199
PHOENIX,31,18.221888874
PHOENIX,32,9.386288036
PHOENIX,33,13.676873771
PHOENIX,34,14.973467881
PHOENIX,35,18.623802926
PHONE CARE AXIOM TELECOM,22,6.657525713
PHONE CARE AXIOM TELECOM,23,4.936214666
PHONE CARE AXIOM TELECOM,24,5.807806162
PHONE CARE AXIOM TELECOM,25,8.433444308
PHONE CARE AXIOM TELECOM,26,18.617696225
PHONE CARE AXIOM TELECOM,27,15.398410255
PHONE CARE AXIOM TELECOM,28,4.672511108
PHONE CARE AXIOM TELECOM,29,7.571831874
PHONE CARE AXIOM TELECOM,30,4.924784862
PHONE CARE AXIOM TELECOM,31,6.78079581
PHONE CARE AXIOM TELECOM,32,8.986664517
PHONE CARE AXIOM TELECOM,33,12.816165252
PHONE CARE AXIOM TELECOM,34,13.201777373
PHONE CARE AXIOM TELECOM,35,11.234652621
PICUS,22,5.254384318
PICUS,23,11.728398467
PICUS,24,3.927033452
PICUS,25,8.887452089
PICUS,26,4.312671844
PICUS,27,13.191497091
PICUS,28,18.167434268
PICUS,29,3.553949594
PICUS,30,10.797905875
PICUS,31,21.057709287
PICUS,32,18.326565003
PICUS,33,4.893123908
PICUS,34,14.924302789
PICUS,35,13.268917914
PRESTIGIO,22,17.821933886
PRESTIGIO,23,11.135496419
PRESTIGIO,24,10.584314116
PRESTIGIO,25,14.631624603
PRESTIGIO,26,0.6399602811
PRESTIGIO,27,7.861397025
PRESTIGIO,28,14.886645494
PRESTIGIO,29,14.877919935
PRESTIGIO,30,1.592931792
PRESTIGIO,31,14.346272674
PRESTIGIO,32,12.669956872
PRESTIGIO,33,12.273200047
PRESTIGIO,34,5.38046411
PRESTIGIO,35,22.325850196
PRIMO,22,7.286892355
PRIMO,23,10.177466257
PRIMO,24,4.440470878
PRIMO,25,7.767998844
PRIMO,26,9.527625092
PRIMO,27,9.204266131
PRIMO,28,0.4207916135
PRIMO,29,5.27825573
PRIMO,30,13.483319779
PRIMO,31,7.868007244
PRIMO,32,7.903671294
PRIMO,33,7.344617272
PRIMO,34,15.707673734
PRIMO,35,7.74951589
QMOBILE,22,15.98298511
QMOBILE,23,2.745535903
QMOBILE,24,2.805599763
QMOBILE,25,8.422703968
QMOBILE,26,0.8482267942
QMOBILE,27,4.581567009
QMOBILE,28,8.290382468
QMOBILE,29,0.6423823655
QMOBILE,30,2.845890752
QMOBILE,31,10.230983508
QMOBILE,32,4.859582372
QMOBILE,33,1.365847039
QMOBILE,34,7.313371406
QMOBILE,35,2.782714099
QPHONE,22,0.2414323755
QPHONE,23,3.601165899
QPHONE,24,1.057640186
QPHONE,25,1.895501259
QPHONE,26,1.797189866
QPHONE,27,0.5484860391
QPHONE,28,0.4615375352
QPHONE,29,0.6913525017
QPHONE,30,2.667652007
QPHONE,31,0.9730773016
QPHONE,32,2.190119049
QPHONE,33,1.764618444
QPHONE,34,2.890824092
QPHONE,35,2.487140068
QUANTUM,23,7.93635344
QUANTUM,24,5.275966018
QUANTUM,25,13.885578287
QUANTUM,26,6.909585482
QUANTUM,27,14.563176665
QUANTUM,29,11.181541798
QUANTUM,30,19.792641758
QUANTUM,33,3.39541813
QUANTUM,34,20.35534691
QUANTUM,35,16.444692471
QUARTEL,22,13.259016093
QUARTEL,23,7.762792238
QUARTEL,24,19.986144296
QUARTEL,25,17.841472332
QUARTEL,26,16.908093072
QUARTEL,27,3.257946336
QUARTEL,28,20.110429804
QUARTEL,29,15.785525747
QUARTEL,30,12.258498285
QUARTEL,31,6.272763767
QUARTEL,32,5.568389391
QUARTEL,33,4.90086108
QUARTEL,34,18.191298416
QUARTEL,35,21.284077797
QUARTEL INFOTECH,22,4.33963117
QUARTEL INFOTECH,23,3.539368732
QUARTEL INFOTECH,24,2.084907533
QUARTEL INFOTECH,25,3.015409064
QUARTEL INFOTECH,26,2.717422039
QUARTEL INFOTECH,27,6.988080775
QUARTEL INFOTECH,28,4.487536337
QUARTEL INFOTECH,29,5.72769532
QUARTEL INFOTECH,30,0.8999965148
QUARTEL INFOTECH,31,1.387135977
QUARTEL INFOTECH,32,2.745451599
QUARTEL INFOTECH,33,1.306652554
QUARTEL INFOTECH,34,3.450853371
QUARTEL INFOTECH,35,11.861990177
QUECTEL WIRELESS,30,17.460975836
QUECTEL WIRELESS,31,3.930778613
QUECTEL WIRELESS,32,0.6087507523
QUECTEL WIRELESS,33,4.944226716
QUECTEL WIRELESS,34,13.044996885
QUECTEL WIRELESS,35,3.12711154
RAINBOW,22,12.352094354
RAINBOW,23,12.023618281
RAINBOW,24,20.394404375
RAINBOW,25,13.275070382
RAINBOW,26,13.906923526
RAINBOW,27,3.016572766
RAINBOW,28,11.509113936
RAINBOW,29,19.025838105
RAINBOW,30,14.425020337
RAINBOW,31,7.07849409
RAINBOW,32,4.128652844
RAINBOW,33,19.946937758
RAINBOW,34,6.745590109
RAINBOW,35,16.314713668
RAJON,22,1.459311412
RAJON,23,5.41687906
RAJON,24,1.252605799
RAJON,25,3.095944759
RAJON,26,0.4204909865
RAJON,27,3.581139747
RAJON,28,3.921412933
RAJON,29,3.648554483
RAJON,30,7.310118992
RAJON,31,1.217442125
RAJON,32,1.354052025
RAJON,33,4.211546992
RAJON,34,3.20253111
RAJON,35,3.2416773
RANGS,22,2.139290017
RANGS,23,1.058225679
RANGS,24,2.169954453
RANGS,25,2.161716329
RANGS,26,0.7451157622
RANGS,27,2.787455663
RANGS,28,1.037699036
RANGS,29,0.9814196133
RANGS,30,1.311850176
RANGS,31,1.828087976
RANGS,32,0.743946432
RANGS,33,3.850896346
RANGS,34,3.49515842
RANGS,35,0.606411229
REACH TECH,22,11.170836778
REACH TECH,23,3.267907566
REACH TECH,24,9.532053
REACH TECH,25,3.615950579
REACH TECH,26,7.707373132
REACH TECH,27,15.016593002
REACH TECH,28,11.010344047
REACH TECH,29,6.38475965
REACH TECH,30,8.183111228
REACH TECH,31,7.321186644
REACH TECH,32,8.192349617
REACH TECH,33,5.639206476
REACH TECH,34,10.366411163
REACH TECH,35,2.040029054
RIVO,22,5.220573196
RIVO,23,13.868868714
RIVO,24,5.401583767
RIVO,25,10.633826502
RIVO,26,12.476843695
RIVO,27,20.063262104
RIVO,28,19.204659659
RIVO,29,15.870316452
RIVO,30,6.960939201
RIVO,31,11.151390548
RIVO,32,2.299805091
RIVO,33,2.842150584
RIVO,34,3.168088248
RIVO,35,3.138547139
RIYA,22,1.399678427
RIYA,23,2.048273909
RIYA,24,1.626568547
RIYA,25,4.546579312
RIYA,26,0.3871911291
RIYA,27,0.3318964509
RIYA,28,1.377603
RIYA,29,1.589255176
RIYA,30,4.221048133
RIYA,31,2.158168226
RIYA,32,2.607157165
RIYA,33,3.01227157
RIYA,34,1.913304222
RIYA,35,1.398558501
SAMSUNG,22,0.228151695
SAMSUNG,23,0.1976984821
SAMSUNG,24,0.3665822843
SAMSUNG,25,0.1229300634
SAMSUNG,26,0.2274266137
SAMSUNG,27,0.06740016469
SAMSUNG,28,0.0825708454
SAMSUNG,29,0.06826547127
SAMSUNG,30,0.1935447291
SAMSUNG,31,0.3788836726
SAMSUNG,32,0.08526120672
SAMSUNG,33,0.2091489773
SAMSUNG,34,0.1377690079
SAMSUNG,35,0.126288054
SB TEL,22,0.2957633433
SB TEL,23,0.5712833236
SB TEL,24,0.7430598742
SB TEL,25,0.299372064
SB TEL,26,0.4699794115
SB TEL,27,0.3523077602
SB TEL,28,0.5389050348
SB TEL,29,0.2258580221
SB TEL,30,0.3113789412
SB TEL,31,0.940695811
SB TEL,32,0.5806817254
SB TEL,33,0.529011074
SB TEL,34,0.1572820039
SB TEL,35,0.5006786035
"SHARP CORPORATION, IOT COMMUNICATION BU",22,1.832319587
"SHARP CORPORATION, IOT COMMUNICATION BU",23,4.869319295
"SHARP CORPORATION, IOT COMMUNICATION BU",24,21.32549792
"SHARP CORPORATION, IOT COMMUNICATION BU",25,6.874771488
"SHARP CORPORATION, IOT COMMUNICATION BU",26,3.903129615
"SHARP CORPORATION, IOT COMMUNICATION BU",27,4.731687163
"SHARP CORPORATION, IOT COMMUNICATION BU",28,9.887697033
"SHARP CORPORATION, IOT COMMUNICATION BU",29,14.081668984
"SHARP CORPORATION, IOT COMMUNICATION BU",30,2.525474839
"SHARP CORPORATION, IOT COMMUNICATION BU",31,4.036092478
"SHARP CORPORATION, IOT COMMUNICATION BU",32,15.609734703
"SHARP CORPORATION, IOT COMMUNICATION BU",33,8.140544218
"SHARP CORPORATION, IOT COMMUNICATION BU",34,10.122805923
"SHARP CORPORATION, IOT COMMUNICATION BU",35,19.553438171
SICO,22,14.963290511
SICO,23,20.403526893
SICO,24,7.65954824
SICO,25,3.40407603
SICO,26,2.946238288
SICO,27,15.086477512
SICO,28,17.484152624
SICO,29,13.576897132
SICO,30,15.82802319
SICO,31,8.077253934
SICO,32,4.300401035
SICO,33,7.886764814
SICO,34,3.786913298
SICO,35,4.581233207
SIEMENS,22,2.692926899
SIEMENS,23,4.341773255
SIEMENS,24,6.09085157
SIEMENS,25,1.553287572
SIEMENS,26,1.291467048
SIEMENS,27,6.722798405
SIEMENS,28,5.7725074
SIEMENS,29,6.658646389
SIEMENS,30,3.510201324
SIEMENS,31,2.296452587
SIEMENS,32,3.459633009
SIEMENS,33,1.437695347
SIEMENS,34,3.565128582
SIEMENS,35,1.541402911
SIERRA WIRELESS,25,10.869397311
SIERRA WIRELESS,26,17.783441053
SIERRA WIRELESS,27,3.699210008
SIERRA WIRELESS,28,9.439816248
SIERRA WIRELESS,29,10.663295931
SIERRA WIRELESS,30,10.060779819
SIERRA WIRELESS,31,13.170484379
SIERRA WIRELESS,32,19.367517822
SIERRA WIRELESS,33,11.5883994
SIERRA WIRELESS,34,10.077390632
SIERRA WIRELESS,35,22.091562761
SINGTECH,24,6.180592688
SINGTECH,25,8.625473293
SINGTECH,26,11.221508564
SINGTECH,27,5.385976818
SINGTECH,28,3.54248494
SINGTECH,29,9.832056971
SINGTECH,30,5.449279865
SINGTECH,31,10.246179222
SINGTECH,32,6.032017919
SINGTECH,33,20.875721418
SINGTECH,34,20.152361376
SINGTECH,35,17.175834646
SKK,22,6.449128964
SKK,23,6.967994599
SKK,24,5.683910329
SKK,25,12.335454954
SKK,26,10.008451479
SKK,27,5.814656895
SKK,28,14.647267379
SKK,29,14.412001581
SKK,30,10.241374811
SKK,31,9.138194178
SKK,32,1.909606974
SKK,33,4.398162552
SKK,34,3.810235237
SKK,35,16.953035515
SKY,22,18.302886909
SKY,23,15.294864219
SKY,24,5.935665485
SKY,25,13.03790461
SKY,26,10.25726929
SKY,27,13.325210011
SKY,28,17.277022403
SKY,29,6.612209241
SKY,30,3.920110714
SKY,31,19.313276203
SKY,32,12.483542696
SKY,33,20.514310499
SKY,34,22.388830296
SKY,35,13.540233878
SKY BLUE,22,0.5958838244
SKY BLUE,23,0.6675972999
SKY BLUE,24,11.456643477
SKY BLUE,25,3.151049057
SKY BLUE,26,0.7412028525
SKY BLUE,27,10.197842898
SKY BLUE,28,3.717380757
SKY BLUE,29,1.195169143
SKY BLUE,30,9.467111825
SKY BLUE,31,3.69428846
SKY BLUE,32,2.730734116
SKY BLUE,33,2.81099855
SKY BLUE,34,4.499271623
SKY BLUE,35,1.934296378
SMART,22,0.7114783346
SMART,23,1.8828996
SMART,24,4.326168362
SMART,25,1.132969261
SMART,26,4.971707303
SMART,27,3.35383546
SMART,28,5.326148655
SMART,29,1.120099641
SMART,30,0.8257072353
SMART,31,3.479994939
SMART,32,1.618644895
SMART,33,3.086956288
SMART,34,1.309680556
SMART,35,5.221670559
SMARTA,22,1.576490157
SMARTA,23,2.761725322
SMARTA,24,6.246686837
SMARTA,25,1.123886302
SMARTA,26,3.112898943
SMARTA,27,3.532071646
SMARTA,28,3.20113835
SMARTA,29,3.617233603
SMARTA,30,2.158750373
SMARTA,31,1.39882524
SMARTA,32,3.001905242
SMARTA,33,1.87666414
SMARTA,34,2.827654347
SMARTA,35,2.434385332
SMARTCELL,28,12.537115234
SMARTCELL,29,4.42646654
SMARTCELL,30,14.470147018
SMARTCELL,31,12.120914155
SMARTCELL,32,9.737154521
SMARTCELL,33,12.479696277
SMARTCELL,34,13.394284328
SMARTCELL,35,14.25861166
SMILE,22,20.038596008
SMILE,23,0.7675196661
SMILE,24,3.306615884
SMILE,25,8.884993445
SMILE,26,4.622163082
SMILE,27,9.096017685
SMILE,28,0.3972478142
SMILE,29,1.07680767
SMILE,30,6.14760287
SMILE,31,15.507974281
SMILE,32,2.972289846
SMILE,33,15.479763291
SMILE,34,9.497281323
SMILE,35,14.942503705
SONOVO,22,1.217090858
SONOVO,23,19.677919583
SONOVO,24,6.046671805
SONOVO,25,4.56821615
SONOVO,26,12.639184439
SONOVO,27,15.522863015
SONOVO,28,3.509085524
SONOVO,29,2.189894406
SONOVO,30,7.854636116
SONOVO,31,7.546645742
SONOVO,32,13.508244765
SONOVO,33,1.127304123
SONOVO,34,3.951734874
SONOVO,35,12.364971894
SONY,22,12.142486348
SONY,23,6.010182732
SONY,24,5.785038565
SONY,25,4.504000324
SONY,26,8.088917015
SONY,27,1.675663286
SONY,28,6.090966071
SONY,29,7.607497211
SONY,30,1.840563359
SONY,31,2.87112756
SONY,32,0.01773847164
SONY,33,5.09531101
SONY,34,7.50403465
SONY,35,3.686411807
SONYERICSSON,22,0.9697753377
SONYERICSSON,23,1.449578009
SONYERICSSON,24,2.890100363
SONYERICSSON,25,2.189762503
SONYERICSSON,26,1.833304864
SONYERICSSON,27,4.934783697
SONYERICSSON,28,0.3283086951
SONYERICSSON,29,2.793690734
SONYERICSSON,30,2.34770547
SONYERICSSON,31,2.127737635
SONYERICSSON,32,1.260193517
SONYERICSSON,33,2.099305865
SONYERICSSON,34,1.009915743
SONYERICSSON,35,3.752989551
SPORTS,22,3.435178879
SPORTS,23,2.306927096
SPORTS,24,2.697366188
SPORTS,25,1.918321153
SPORTS,26,2.647227577
SPORTS,27,0.3456524035
SPORTS,28,4.159267815
SPORTS,29,2.63245361
SPORTS,30,1.358891046
SPORTS,31,4.576639352
SPORTS,32,4.942531015
SPORTS,33,2.289019922
SPORTS,34,6.757126826
SPORTS,35,3.18740298
SPREADTRUM,25,7.816233196
SPREADTRUM,26,15.253171807
SPREADTRUM,27,15.450713001
SPREADTRUM,29,12.733952693
SPREADTRUM,30,16.212604044
SPREADTRUM,32,13.148917663
SPREADTRUM,33,17.950615284
SPREADTRUM,34,8.015565469
SPREADTRUM,35,3.256309032
SPRINT,22,16.008212844
SPRINT,23,14.809516116
SPRINT,24,21.29271877
SPRINT,26,9.835312846
SPRINT,27,13.124344514
SPRINT,28,11.043153978
SPRINT,30,5.218957314
SPRINT,31,13.220016535
SPRINT,32,19.340223184
SPRINT,33,18.893108855
SPRINT,34,17.341699349
SPRINT,35,15.47201572
STAR CELLS,24,13.343634318
STAR CELLS,25,3.86201021
STAR CELLS,26,3.290102596
STAR CELLS,27,13.196122967
STAR CELLS,28,4.144053746
STAR CELLS,30,19.781562026
STAR CELLS,31,14.805412812
STAR CELLS,32,19.70956836
STAR CELLS,33,15.90113523
STAR CELLS,34,18.518551187
STARK,22,1.201963228
STARK,23,1.684821261
STARK,24,5.869194757
STARK,25,2.423927213
STARK,26,5.065561005
STARK,27,2.315271097
STARK,28,6.50153698
STARK,29,5.344392526
STARK,30,3.290290371
STARK,31,3.767747859
STARK,32,1.304541452
STARK,33,3.758134041
STARK,34,3.609828608
STARK,35,2.727690707
STIL,22,1.117964858
STIL,23,5.384458592
STIL,24,4.649235264
STIL,27,19.207212293
STIL,32,18.653738015
STIL,33,2.560102704
STRAWBERRY,22,1.473992259
STRAWBERRY,23,2.028822071
STRAWBERRY,24,1.23686268
STRAWBERRY,25,1.37068978
STRAWBERRY,26,0.9810713091
STRAWBERRY,27,3.165729335
STRAWBERRY,28,0.9506758009
STRAWBERRY,29,2.353799021
STRAWBERRY,30,0.7630208642
STRAWBERRY,31,0.6245090263
STRAWBERRY,32,2.712386388
STRAWBERRY,33,5.159412525
STRAWBERRY,34,2.592539056
STRAWBERRY,35,2.424612452
STYLUS,22,0.2645955458
STYLUS,23,4.153416509
STYLUS,24,2.512208209
STYLUS,25,3.84668408
STYLUS,26,2.220178614
STYLUS,27,1.144938621
STYLUS,28,4.142736987
STYLUS,29,0.3727274921
STYLUS,30,1.310262528
STYLUS,31,1.876670899
STYLUS,32,1.275582723
STYLUS,33,6.78573693
STYLUS,34,6.126016579
STYLUS,35,1.897079354
SUNUP,22,13.841330631
SUNUP,23,20.665530446
SUNUP,24,17.025653732
SUNUP,25,19.038649095
SUNUP,26,5.691150589
SUNUP,27,8.987489447
SUNUP,28,14.729136724
SUNUP,29,15.460205072
SUNUP,30,2.277985866
SUNUP,31,2.784482926
SUNUP,32,20.254094329
SUNUP,33,11.986985313
SUNUP,34,11.854503563
SUNUP,35,9.422748603
SUPER STAR,22,1.560277683
SUPER STAR,23,1.396786556
SUPER STAR,24,2.530306184
SUPER STAR,25,0.518898535
SUPER STAR,26,3.872462598
SUPER STAR,27,3.675924828
SUPER STAR,28,4.658103536
SUPER STAR,29,4.315724468
SUPER STAR,30,3.231550391
SUPER STAR,31,4.479636665
SUPER STAR,32,4.756423245
SUPER STAR,33,2.232719878
SUPER STAR,34,0.7814009362
SUPER STAR,35,3.222806125
SYMPHONY,22,0.1556528386
SYMPHONY,23,0.2027977415
SYMPHONY,24,0.229556878
SYMPHONY,25,0.1486501133
SYMPHONY,26,0.2519305842
SYMPHONY,27,0.1005003203
SYMPHONY,28,0.1210678834
SYMPHONY,29,0.07795071654
SYMPHONY,30,0.1381981438
SYMPHONY,31,0.2032283434
SYMPHONY,32,0.2430178916
SYMPHONY,33,0.06676808678
SYMPHONY,34,0.3066240688
SYMPHONY,35,0.345281361
TAUFIKA,22,0.7711255523
TAUFIKA,23,3.857624957
TAUFIKA,24,7.906316544
TAUFIKA,25,0.6411349972
TAUFIKA,26,3.818210408
TAUFIKA,27,2.890576293
TAUFIKA,28,1.776125941
TAUFIKA,29,4.064700554
TAUFIKA,30,5.434385356
TAUFIKA,31,2.472514474
TAUFIKA,32,3.650277052
TAUFIKA,33,3.053684314
TAUFIKA,34,1.306304317
TAUFIKA,35,3.26837485
TECNO,22,2.438263912
TECNO,23,4.187456606
TECNO,24,1.688618222
TECNO,25,5.711093899
TECNO,26,0.3276501095
TECNO,27,0.3677654395
TECNO,28,1.053979894
TECNO,29,1.978161025
TECNO,30,0.9373127789
TECNO,31,2.513730903
TECNO,32,0.8258579689
TECNO,33,2.770876316
TECNO,34,1.720183012
TECNO,35,2.956627435
TELEGO,22,5.016721667
TELEGO,23,13.239435862
TELEGO,24,11.938688049
TELEGO,25,8.441939559
TELEGO,26,5.624108107
TELEGO,27,2.678893926
TELEGO,28,12.19320691
TELEGO,29,8.469509733
TELEGO,30,13.182469835
TELEGO,31,14.015784486
TELEGO,32,14.241089088
TELEGO,33,6.472720072
TELEGO,34,12.365452587
TELEGO,35,3.800101946
TINMO,22,1.035285323
TINMO,23,1.346319462
TINMO,24,1.545325841
TINMO,25,0.2947918507
TINMO,26,1.126634239
TINMO,27,0.5906132752
TINMO,28,0.4622093468
TINMO,29,1.237563971
TINMO,30,1.262593644
TINMO,31,2.038436163
TINMO,32,1.361420467
TINMO,33,1.064021913
TINMO,34,1.381638226
TINMO,35,2.062190836
TINNO,23,9.387466086
TINNO,27,2.208198017
TINNO,28,2.33831216
TINNO,29,7.47853373
TINNO,30,3.246609899
TINNO,31,18.600942091
TINNO,32,11.691714553
TINNO,33,2.412909119
TINNO,34,11.526539212
TITANIC MOBILE,22,1.238657656
TITANIC MOBILE,23,1.39277253
TITANIC MOBILE,24,1.097693291
TITANIC MOBILE,25,0.4490741318
TITANIC MOBILE,26,1.208575711
TITANIC MOBILE,27,0.8606999433
TITANIC MOBILE,28,0.2207310307
TITANIC MOBILE,29,0.4435415782
TITANIC MOBILE,30,0.4317346606
TITANIC MOBILE,31,1.7719579
TITANIC MOBILE,32,2.030853519
TITANIC MOBILE,33,0.5606625503
TITANIC MOBILE,34,1.103543582
TITANIC MOBILE,35,0.8508854785
TOUCHMATE,22,1.685979126
TOUCHMATE,23,3.205755518
TOUCHMATE,24,6.616868851
TOUCHMATE,28,15.614237915
TOUCHMATE,29,7.930746583
TOUCHMATE,30,9.830637328
TOUCHMATE,31,18.091675811
TOUCHMATE,32,11.129289271
TOUCHMATE,33,4.423741949
TOUCHMATE,34,4.677251009
TOUCHMATE,35,14.155455942
TP-LINK,22,12.597776486
TP-LINK,23,10.588092399
TP-LINK,24,7.075501975
TP-LINK,25,3.877259985
TP-LINK,26,12.287217265
TP-LINK,27,4.693506881
TP-LINK,28,5.797094279
TP-LINK,29,1.111604301
TP-LINK,30,3.813739715
TP-LINK,31,2.568914002
TP-LINK,32,16.04127744
TP-LINK,33,10.768288043
TP-LINK,34,7.754267537
TP-LINK,35,5.90174336
TRIDENT,23,20.017872646
TRIDENT,24,8.10965137
TRIDENT,25,14.904746314
TRIDENT,26,2.668237132
TRIDENT,28,18.906424633
TRIDENT,31,6.430724326
TRIDENT,33,9.308680889
TRIDENT,34,11.135992269
TRIDENT,35,16.392403029
TWINMOS,22,1.386548802
TWINMOS,23,6.389547349
TWINMOS,24,19.546686537
TWINMOS,25,8.474778083
TWINMOS,26,13.387119387
TWINMOS,27,6.267545332
TWINMOS,28,10.789347908
TWINMOS,29,13.450500565
TWINMOS,31,13.531731983
TWINMOS,32,18.654943092
TWINMOS,33,3.346905578
TWINMOS,34,4.060579514
TWINMOS,35,13.118544437
VIVO,22,2.579131152
VIVO,23,3.934583387
VIVO,24,4.572212111
VIVO,25,0.5829834197
VIVO,26,2.821122813
VIVO,27,4.677792882
VIVO,28,3.771003502
VIVO,29,1.193835508
VIVO,30,2.533316929
VIVO,31,3.524793131
VIVO,32,2.581767956
VIVO,33,1.151446821
VIVO,34,3.493050913
VIVO,35,2.178251526
VSUN,22,6.75711619
VSUN,23,3.610007478
VSUN,24,2.730674855
VSUN,25,4.034084994
VSUN,26,1.983570684
VSUN,27,8.071470012
VSUN,28,9.190642596
VSUN,29,6.379829836
VSUN,30,5.489263315
VSUN,31,3.710451252
VSUN,32,10.11438636
VSUN,33,4.235339434
VSUN,34,5.116920255
VSUN,35,9.627094123
VTECH,22,18.591746083
